,m_lat,m_long
0,-45.302413983709386,301.90221341826464
1,-0.430744984034684,129.38399612002738
2,5.119139362532138,147.97905021609782
3,1.9489276683768852,161.54669546248917
4,-33.2663207527541,275.9047515677101
5,1.068660690382675,287.4571204912406
6,0.3457547730716933,327.6220640340172
7,1.0938172644033708,335.05237595158695
8,0.6835075457961828,337.8476105877417
9,0.6970142661487595,340.8743320576999
10,0.21270288747545213,346.7182266115505
11,0.576287623887238,348.9651931209736
12,-0.038167019843995384,359.95822815549195
13,0.15676994701363844,10.714911925177047
14,0.5484614751240549,12.006838082652635
15,-0.028576244451817924,15.048157850766414
16,-0.9513618170150885,15.48355891920984
17,0.4988060632237395,24.26083081881309
18,0.3640551009205315,24.60888496894927
19,0.8504886385198348,29.05218768448988
20,-0.04507118819513367,33.578563017959866
21,0.765609276066998,43.02105784601929
22,0.8189745197232146,57.24675177389023
23,-0.9957523218943548,109.08736177256861
24,-0.030298006506671544,245.26038881682945
25,1.0068461582178716,8.55680650035919
26,0.36787813602271546,10.86751704607484
27,0.6849658312188178,16.781007064798555
28,0.9721198410892387,31.25152426286628
29,-0.10102573500881835,72.32033041156647
30,0.6498344147877221,31.447121008796092
